"","date","Time.trap.pulled","Site","Sampler.s..names","Did.the.trap.fish.properly..Y.N.","Timer.start","Timer.end","X..Nights.Fished","Hours.Fished","Weather..S.PC.O.R.","Photo.taken..Y.N.","Notes","...13","Samples.processing","Subsample.","Metacarcinus.magistermegalopae","Metacarcinus.magisterinstar","...18","Cancer.productus","Metacarcinus.gracilis","Glebocarcinus.oregonensis","Lophopanopeus.bellus","Oregonia.gracilis","Hemigrapsus.sp.","Pugettia.sp.","Pinnixa.sp.","Fabia.sp.","...28","Surf.Smelt","Sand.Lance","Salmon","Gunnel","Sculpin","Flatfish","Pipefish","Amphipod","Isopod..Kelp","Isopod..Pill.Bug","Octopus","Polychaete","Shrimp","...42","Temperature..degrees.C.","Salinity..ppt.","Organization","totalCMagister","TotalDungenessCPUE","DungMegalopeCPUE","DungInstarCPUE"
"472",2019-07-03,"11:06:00","OAK","Julie Barber Lindy Hunter","Y","21:00:00","05:30:00","2",17,"O","Yes",NA,NA,"Fresh","N",NA,1,NA,12,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"Present","Present",NA,NA,"Present",NA,NA,NA,"SITC",NA,NA,NA,0.0588235294117647
"473",2019-07-09,"10:40:00","OAK","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"S",NA,NA,NA,"Fresh","N",0,0,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,"Present",NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"474",2019-07-11,"11:00:00","OAK","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"475",2019-07-13,"07:14:00","OAK","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"476",2019-07-15,"12:30:00","OAK","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"477",2019-07-17,"08:00:00","OAK","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"R","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"478",2019-07-18,"09:35:00","OAK","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","1",8.5,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"479",2019-07-22,"10:00:00","OAK","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"480",2019-07-23,"10:30:00","OAK","Claire Cook","Y","21:00:00","05:30:00","1",8.5,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"481",2019-07-25,"09:40:00","OAK","Claire Cook","Y","21:00:00","05:30:00","2",17,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,3,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"482",2019-07-27,"07:00:00","OAK","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"483",2019-07-29,"11:00:00","OAK","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"484",2019-07-31,"07:20:00","OAK","Claire Cook Sarah Grossman","Y","20:30:00","06:00:00","2",19,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"485",2019-08-01,"11:30:00","OAK","Claire Cook","Y","20:30:00","06:00:00","1",9.5,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"486",2019-08-03,"07:05:00","OAK","Volunteer","Y","20:30:00","06:00:00","2",19,NA,"No",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"487",2019-08-05,"09:40:00","OAK","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","2",19,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"488",2019-08-07,"10:15:00","OAK","Claire Cook","Y","20:30:00","06:00:00","2",19,NA,NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"489",2019-08-08,"10:45:00","OAK","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","1",9.5,"O",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"490",2019-08-10,"09:15:00","OAK","Volunteer","Y","20:30:00","06:00:00","2",19,NA,NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"491",2019-08-12,"10:00:00","OAK","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","2",19,"PC",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"492",2019-08-13,"12:10:00","OAK","Sarah Grossman Claire Cook","Y","20:30:00","06:00:00","1",9.5,"PC",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"493",2019-08-15,"11:00:00","OAK","Lindy Hunter","Y","20:30:00","06:00:00","2",19,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"494",2019-08-17,"08:05:00","OAK","Volunteer","Y","20:30:00","06:00:00","2",19,NA,NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"495",2019-08-19,"11:30:00","OAK","Claire Cook","Y","20:30:00","06:00:00","2",19,"O",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"496",2019-08-21,"09:45:00","OAK","Lindy Hunter","Y","20:00:00","06:30:00","2",21,"PC",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"497",2019-08-22,"08:10:00","OAK","Sarah Grossman","Y","20:00:00","06:30:00","1",10.5,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"498",2019-08-24,"07:10:00","OAK","Volunteer","Y","20:00:00","06:30:00","2",21,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"499",2019-08-26,"09:30:00","OAK","Claire Cook","Y","20:00:00","06:30:00","2",21,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"500",2019-08-27,"11:20:00","OAK","Sarah Grossman Claire Cook","Y","20:00:00","06:30:00","1",10.5,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"501",2019-08-29,"09:50:00","OAK","Lindy Hunter","Y","20:00:00","06:30:00","2",21,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"SITC",0,0,0,0
"502",2019-08-31,"07:01:00","OAK","Volunteer","Y","20:00:00","06:30:00","2",21,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"503",2019-09-03,"09:30:00","OAK","Sarah Grossman","Y","20:00:00","06:30:00","2",21,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"504",2019-04-09,"11:35:00","PEN","Claire Cook Sarah Grossman","Y","20:00:00","06:30:00","1",10.5,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"PresentPresent","Present",NA,NA,NA,NA,"Present",NA,"Present",NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"505",2019-04-11,"09:44:00","PEN","Claire Cook Sarah Grossman","Y","20:00:00","06:30:00","2",21,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,NA,"Present",NA,NA,"Present","Present",NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"506",2019-04-13,"10:39:00","PEN","Claire Cook Sarah Grossman","Y","20:00:00","06:30:00","2",21,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present8",NA,NA,NA,NA,NA,"Present","Present","Present",NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"507",2019-04-15,"14:15:00","PEN","Claire Cook Sarah Grossman","Y","20:00:00","06:30:00","2",21,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,"Present",NA,NA,NA,"Present","Present",NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"508",2019-04-16,"11:40:00","PEN","Claire Cook Sarah Grossman","Y","20:00:00","06:00:00","1",10,"O","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,11,0,0,0,0,0,NA,NA,"Present",NA,NA,NA,NA,NA,"Present","Present","Present",NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"509",2019-04-18,"12:31:00","PEN","Claire Cook Sarah Grossman","N","20:00:00","06:00:00",NA,NA,"R","Yes","Lighting unit failure",NA,"Fresh",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"510",2019-04-24,"12:25:00","PEN","Volunteer","Y","20:00:00","06:00:00","2",20,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"511",2019-04-26,"12:21:00","PEN","Volunteer","N","20:00:00","06:00:00",NA,NA,NA,"Yes","Battery off",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"512",2019-04-28,"12:52:00","PEN","Volunteer","Y","20:00:00","06:00:00","2",20,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"513",2019-04-29,"12:27:00","PEN","Sarah Grossman Claire Cook","Y","20:00:00","06:00:00","1",10,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Present",NA,NA,NA,NA,NA,"Present","Present","Present",NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"514",2019-05-01,"12:32:00","PEN","Volunteer","Y","20:30:00","06:00:00","2",19,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"515",2019-05-03,"12:00:00","PEN","Volunteer","Y","20:30:00","06:00:00","2",19,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"516",2019-05-05,"09:14:00","PEN","Volunteer","Y","20:30:00","06:00:00","2",19,NA,NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"517",2019-05-06,"09:45:00","PEN","Claire Cook","N","20:30:00","06:00:00",NA,NA,"S","No","Lighting unit failure",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"518",2019-05-08,"12:36:00","PEN","Volunteer","N","20:30:00","06:00:00",NA,NA,NA,"Yes","Lighting unit failure",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"519",2019-05-10,"12:26:00","PEN","Volunteer","N","20:30:00","06:00:00",NA,NA,NA,"Yes","Lighting unit failure",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"520",2019-05-12,"09:20:00","PEN","Volunteer","Y","20:30:00","06:00:00","2",19,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"521",2019-05-13,"11:30:00","PEN","Claire Cook","N","20:30:00","06:00:00",NA,NA,"O","No","Lighting unit failure",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"522",2019-05-15,"12:28:00","PEN","Volunteer","Y","20:30:00","06:00:00","2",19,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"523",2019-05-17,"12:31:00","PEN","Volunteer","Y","20:30:00","06:00:00","2",19,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"524",2019-05-19,"09:42:00","PEN","Volunteer","Y","20:30:00","06:00:00","2",19,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"525",2019-05-21,"10:22:00","PEN","Sarah Grossman Claire Cook","N","20:30:00","06:00:00",NA,NA,"O","Yes","Lighting unit failure",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"526",2019-05-22,"10:15:00","PEN","Volunteer","N","20:30:00","05:30:00",NA,NA,NA,"Yes","Lighting unit failure",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"527",2019-05-23,"11:30:00","PEN","Claire Cook","N","20:30:00","05:30:00",NA,NA,"S","No","Battery off",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"528",2019-05-24,"12:30:00","PEN","Volunteer","Y","20:30:00","05:30:00","2",18,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,1,0,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"529",2019-05-26,"10:07:00","PEN","Volunteer","Y","20:30:00","05:30:00","2",18,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"530",2019-05-28,"12:34:00","PEN","Lindy Hunter","N","20:30:00","05:30:00",NA,NA,"PC","No","Lighting unit failure",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"531",2019-05-29,"12:30:00","PEN","Volunteer","Y","21:00:00","05:00:00","1",8,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"532",2019-05-31,"12:26:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"533",2019-06-03,"12:41:00","PEN","Sarah Grossman Claire Cook","N","21:00:00","05:00:00",NA,NA,"PC","Yes","Battery issue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"534",2019-06-05,"12:40:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"535",2019-06-07,"12:15:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,NA,"Missing volunteer sample, no data",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"536",2019-06-09,"12:15:00","PEN","Volunteer","Y","21:00:00","05:00:00","1",8,NA,NA,"Missing volunteer sample, no data",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",NA,NA,NA,NA
"537",2019-06-10,"11:55:00","PEN","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","1",8,"PC",NA,NA,NA,"Fresh","N",0,0,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"538",2019-06-12,"12:20:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"539",2019-06-14,"12:24:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"540",2019-06-16,"09:01:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"541",2019-06-17,"12:00:00","PEN","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","1",8,"PC","Yes",NA,NA,"Fresh","N",0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"542",2019-06-19,"12:36:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"543",2019-06-21,"12:30:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"544",2019-06-23,"09:09:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"545",2019-06-24,"12:00:00","PEN","Sarah Grossman Claire Cook","Y","21:00:00","05:00:00","1",8,"PC","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Present",NA,NA,NA,NA,NA,NA,NA,"Present",NA,NA,NA,NA,"SITC",0,0,0,0
"546",2019-06-26,"12:30:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,NA,NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"547",2019-06-28,"06:52:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"548",2019-06-30,"09:37:00","PEN","Volunteer","Y","21:00:00","05:00:00","2",16,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"549",2019-07-01,"12:30:00","PEN","Claire Cook Lindy Hunter","Y","21:00:00","05:00:00","1",8,"S",NA,NA,NA,"Fresh","N",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"550",2019-07-03,"12:47:00","PEN","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"551",2019-07-07,"11:00:00","PEN","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,2,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"552",2019-07-09,"09:17:00","PEN","Sarah Grossman Claire Cook","Y","21:00:00","05:30:00","2",17,"S","Yes",NA,NA,"Fresh","N",0,0,NA,0,0,1,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Present",NA,NA,NA,"SITC",0,0,0,0
"553",2019-07-10,"12:34:00","PEN","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,6,0,0,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
"554",2019-07-12,"12:33:00","PEN","Volunteer","Y","21:00:00","05:30:00","2",17,NA,"Yes",NA,NA,"Frozen","N",0,0,NA,0,0,0,0,0,17,153,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SITC",0,0,0,0
